0.11750069482008-0.00580680774219789i,0.111685746958988-0.00618014024819788i,0.109433025293633-0.00643049390775613i,0.108621570620522-0.00649562513533612i,0.107371823454795-0.00474530151575002i,0.105519906876359-0.00395050448882636i,0.106022461331024-0.00394251912387246i,0.107142579747997-0.00414915467651156i,0.110581848645595-0.0045044214284663i,0.120219278283041-0.00677523673171634i
0.116521048884392-0.0040780163806779i,0.109776756968669-0.00478330953331065i,0.107325218114466-0.00506990098206346i,0.106354788083702-0.00531341026061386i,0.105507346332203-0.00434048900469543i,0.104453345142437-0.0032314949237166i,0.104734058443106-0.00305230683939846i,0.105821487011279-0.00311369337683557i,0.108899727342678-0.00380860295607727i,0.117828034510541-0.00556100021967614i
0.115527046197327-0.00322261732366665i,0.108226671153391-0.00340741836095723i,0.105858186934727-0.0034876628635033i,0.10482790027552-0.0035486829145977i,0.103794381266109-0.00291176482582017i,0.103502848095921-0.00213965056142589i,0.103963106203873-0.00203853006072297i,0.105048988821168-0.00215971765216762i,0.10788965965033-0.00264204477606458i,0.116146866548445-0.0046497997851373i
0.114559554981322-0.00275562904856507i,0.107588447243785-0.00261111184266725i,0.105209001074308-0.0027860152736306i,0.104041165668926-0.00286414667923126i,0.103366355205171-0.00219638926940941i,0.103096039607247-0.00163648020074006i,0.103629887706128-0.00160563451522029i,0.104679163987943-0.00170372092980295i,0.107454542894166-0.0021274929301566i,0.114868281140398-0.00452590651307405i
0.113552643428078-0.00304423779346386i,0.106260220072486-0.00266162866424398i,0.103918735937369-0.00260252247653248i,0.102771496734334-0.00254262817481671i,0.102208374788726-0.00217348914010638i,0.102337934196393-0.00190220298812739i,0.102970822686723-0.00170104896643699i,0.103803173382454-0.0019705828015371i,0.106356703604697-0.00255535103738796i,0.11223814771464-0.00538129464128848i
0.112363564630454-0.00413704526615207i,0.105546267062671-0.00325274723511982i,0.103019446715769-0.00292594207586971i,0.101924173192264-0.00295864036546365i,0.101582131470167-0.00244893074240621i,0.101724427345329-0.00241547364067095i,0.102392485363484-0.00235480432233026i,0.103296011775532-0.00245925903596322i,0.105351681197256-0.00339627698439315i,0.109757637648451-0.00656364448137237i
0.110447798527794-0.00570349256541892i,0.104466712952683-0.00371730906397915i,0.102145496778287-0.00366130438045644i,0.100961511278211-0.00325996526819324i,0.100718799654649-0.00347535856683133i,0.101087940781489-0.00287145658279512i,0.101555803802333-0.00306200840016933i,0.102207739746074-0.00350668527669858i,0.103948772714036-0.00449348729353369i,0.106506551514466-0.00730171300129817i
0.106271514324199-0.00863003370405678i,0.101611303586561-0.005994481809255i,0.0997882961078641-0.00537815496611143i,0.0985801136283379-0.0049650734816723i,0.0983155032495513-0.00484012998684131i,0.0987465356467524-0.00467953770873777i,0.0992010011319692-0.00498455960724499i,0.0997652908460372-0.00521327355339593i,0.100578568706233-0.00622518509234141i,0.101736155742773-0.00765711386115985i
0.101948157907861-0.00987526760479554i,0.0981910820304117-0.00733085596558041i,0.0965748457987832-0.00669799187478074i,0.0959616796880143-0.00611323049359573i,0.0957638506258797-0.00602964328989247i,0.0961572860891837-0.00610046225310867i,0.0964369187033261-0.00628515341457562i,0.0967307771708614-0.00650967488122899i,0.0972371520725289-0.00697502533714043i,0.0979872637008231-0.0076077004476419i
0.0963434070534093-0.00963115908400985i,0.0943240656461755-0.00800732779730505i,0.0929834611213595-0.00726564368791872i,0.0925902557677565-0.00669325128472569i,0.0924241020189658-0.00691139340052067i,0.0927478779966214-0.00687125577940933i,0.0932013620008239-0.00678410609800412i,0.0933439646532657-0.00698318410845588i,0.0937920845312475-0.0071649031049337i,0.0946825256217485-0.00730809034000273i
0.0903313391188171-0.00871069019913443i,0.0891442857229507-0.0075181009427235i,0.0882822950018913-0.00710201544487715i,0.0878509765387843-0.00678199927543624i,0.088026204893002-0.00666306525015865i,0.0883681840610627-0.0066923063844294i,0.0886543065674326-0.00663751080025523i,0.0887474325692753-0.0066847815396668i,0.089343785992897-0.00665599439130752i,0.0903037566706519-0.00676149150155799i
0.0868086074622584-0.00738734148723747i,0.0857746602739188-0.0065346209409445i,0.0850429999803511-0.00621012384260096i,0.0847664721704902-0.00610823293969008i,0.0850084559296273-0.00595812349291223i,0.0853201984150816-0.00590982119564394i,0.0855149954546693-0.00593324960319332i,0.0858278214506327-0.00597649806217179i,0.0863850207014439-0.00593768594376143i,0.0873166512880002-0.00599776214435632i
0.0838389845633685-0.00604798522087689i,0.0829384009253708-0.00560493178043098i,0.0823345240659558-0.00519923022016225i,0.0822865673819255-0.00515042255753882i,0.082409095540029-0.00492677142825561i,0.0826937584275809-0.00500569821135512i,0.0829650082287249-0.005055723423008i,0.0832845125360075-0.00514969870357154i,0.0837769619819598-0.00509166564706176i,0.0845779018140915-0.00518788419280946i
0.0806842965875326-0.00435006340059338i,0.0800339240367017-0.00399921009344951i,0.0795382647784019-0.00379996727191315i,0.0797745904429867-0.0036707527159009i,0.079785520898665-0.00361048306822766i,0.0800961614295011-0.0036050933836676i,0.0804155341387725-0.00367550572472456i,0.0806447105453175-0.00368201483523612i,0.0811133807784492-0.00373890723380224i,0.0819409308968997-0.00381720295530756i
